1407,G K M College of Engineering and Technology, Chennai,COMPUTER SCIENCE AND ENGINEERING,116.5,0,0,0,0,0,0
1408,I F E T College of Engineering (Autonomous), Villupuram,COMPUTER SCIENCE AND ENGINEERING,163,134,140,145.5,110.5,0,0
1409,Karpaga Vinayaga College of Engineering and Technology, Chengalpattu,COMPUTER SCIENCE AND ENGINEERING,144,130.5,143,130.5,0,0,0
1411,Madha Engineering College, Chennai,COMPUTER SCIENCE AND ENGINEERING,178.25,138,0,114.5,96,0,0
1412,Mailam Engineering College, Villupuram,COMPUTER SCIENCE AND ENGINEERING,163.5,133.5,142.5,153.5,127,0,0
1413,Sri Venkateswaraa College of Technology, Kancheepuram,COMPUTER SCIENCE AND ENGINEERING,149.5,123.5,0,124.5,101.5,0,0
1414,Prince Shri Venkateshwara Padmavathy Engineering College (Autonomous), Chennai,COMPUTER SCIENCE AND ENGINEERING,193.5,186.45,182.5,186.33,176.8,80.5,0
1416,Jaya Sakthi Engineering College, Chennai,COMPUTER SCIENCE AND ENGINEERING,122,0,0,0,0,0,95.5
1419,Sri Sai Ram Engineering College (Autonomous), Chennai,COMPUTER SCIENCE AND ENGINEERING,185,179,177,176.5,149.5,128,141.5
1420,Tagore Engineering College, Chennai,COMPUTER SCIENCE AND ENGINEERING,141,122.5,119,126.5,115,0,118
1421,V R S College of Engineering and Technology, Villupuram,COMPUTER SCIENCE AND ENGINEERING,137.5,0,122,125.5,121,0,0
1422,SRM Valliammai Engineering College (Autonomous), Chennai,COMPUTER SCIENCE AND ENGINEERING,180.5,171.5,168.5,170.5,145.5,132.5,114.5
1423,Asan Memorial College of Engineering and Technology, Chengalpattu,COMPUTER SCIENCE AND ENGINEERING,134,0,0,124,0,0,0
1424,Dhaanish Ahmed College of Engineering, Chennai,COMPUTER SCIENCE AND ENGINEERING,132,0,128.5,0,0,0,0
1426,Sri Ramanujar Engineering College, Chennai,COMPUTER SCIENCE AND ENGINEERING,102.5,0,0,0,0,0,0
1430,Maha Bharathi Engineering College, Kallakurichi,COMPUTER SCIENCE AND ENGINEERING,96.5,0,0,0,0,0,0
1431,New Prince Shri Bhavani College of Engineering and Technology (Autonomous), Chennai,COMPUTER SCIENCE AND ENGINEERING,141.5,127.5,131.5,125,105.5,0,0
1432,Rajalakshmi Institute of Technology (Autonomous), Chennai,COMPUTER SCIENCE AND ENGINEERING,190.5,181,186.5,177,150,0,0
1434,Surya Group of Institutions, Villupuram,COMPUTER SCIENCE AND ENGINEERING,124.5,0,113,100.5,0,0,0
1436,A R Engineering College, Villupuram,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0
1437,Rrase College of Engineering, Kancheepuram,COMPUTER SCIENCE AND ENGINEERING,124,0,112,0,87,0,0
1441,A K T Memorial College of Engineering and Technology, Kallakurichi,COMPUTER SCIENCE AND ENGINEERING,123.5,0,0,0,0,0,0
1442,Prince Dr. K Vasudevan College of Engineering and Technology, Chennai,COMPUTER SCIENCE AND ENGINEERING,169.98,134.5,121.5,140.5,121,0,0
1444,Chendu College of Engineering and Technology, Chengalpattu,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0
1445,Sri Rangapoopathi College of Engineering, Villupuram,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0
1449,Saraswathy College of Engineering and Technology, Villupuram,COMPUTER SCIENCE AND ENGINEERING,118.5,0,0,0,0,0,96
1450,Loyola ICAM College of Engineering and Technology, Chennai,COMPUTER SCIENCE AND ENGINEERING,191,185,184.5,182,157.5,132.5,0
1452,PERI Institute of Technology, Chennai,COMPUTER SCIENCE AND ENGINEERING,131,0,112.5,0,0,0,0
1501,Adhiparasakthi College of Engineering, Ranipet,COMPUTER SCIENCE AND ENGINEERING,146.5,125.5,117,125,0,0,0
1504,Arunai Engineering College, Thiruvannamalai,COMPUTER SCIENCE AND ENGINEERING,162,143.5,133.5,135,0,0,0
1505,C Abdul Hakeem College of Engineering and Technology, Ranipet,COMPUTER SCIENCE AND ENGINEERING,148,129,153.5,129,0,0,0
1507,Ganadipathy Tulsi’s Jain Engineering College, Vellore,COMPUTER SCIENCE AND ENGINEERING,130.5,113,0,115,0,98,0
1509,Meenakshi College of Engineering, Chennai,COMPUTER SCIENCE AND ENGINEERING,152,131,134.5,126.5,116,0,128.5
1510,Priyadarshini Engineering College, Thiruppattur,COMPUTER SCIENCE AND ENGINEERING,132.5,0,120.5,119,0,0,0
1512,S K P Engineering College, Thiruvannamalai,COMPUTER SCIENCE AND ENGINEERING,138.5,0,119,126.5,107.5,0,0
1513,Sri Balaji Chockalingam Engineering College, Thiruvannamalai,COMPUTER SCIENCE AND ENGINEERING,118,0,0,0,0,0,0
